epoch,point_type,index,x,t,n_or_u_target
2000,boundary,109,1.0,0.0361,0.0
2000,boundary,110,1.0,0.8649000000000001,0.0
2000,boundary,111,1.0,0.43560000000000004,0.0
2000,boundary,112,1.0,0.16810000000000003,0.0
2000,boundary,113,1.0,0.04409999999999999,0.0
2000,boundary,114,1.0,0.1936,0.0
2000,boundary,115,1.0,1.0,0.0
2000,boundary,116,1.0,0.28090000000000004,0.0
2000,boundary,117,1.0,0.7224999999999999,0.0
2000,boundary,118,1.0,0.1936,0.0
2000,boundary,119,1.0,0.81,0.0
2000,boundary,120,1.0,0.0064,0.0
2000,boundary,121,1.0,0.07840000000000001,0.0
2000,boundary,122,1.0,0.7569,0.0
2000,boundary,123,1.0,0.5625,0.0
2000,boundary,124,1.0,0.6889000000000001,0.0
2000,boundary,125,1.0,0.0361,0.0
2000,boundary,126,1.0,0.4624000000000001,0.0
2000,boundary,127,1.0,0.8281000000000001,0.0
2000,boundary,128,1.0,0.0361,0.0
2000,boundary,129,1.0,0.04409999999999999,0.0
2000,boundary,130,1.0,0.0081,0.0
2000,boundary,131,1.0,0.31360000000000005,0.0
2000,boundary,132,1.0,0.1444,0.0
2000,boundary,133,1.0,0.6561000000000001,0.0
2000,boundary,134,1.0,0.11560000000000002,0.0
2000,boundary,135,1.0,0.9801,0.0
2000,boundary,136,1.0,0.11560000000000002,0.0
2000,boundary,137,1.0,0.3364,0.0
2000,boundary,138,1.0,0.09,0.0
2000,boundary,139,1.0,0.16810000000000003,0.0
2000,boundary,140,1.0,0.7395999999999999,0.0
2000,boundary,141,1.0,0.3364,0.0
2000,boundary,142,1.0,0.0121,0.0
2000,boundary,143,1.0,0.7921,0.0
2000,boundary,144,1.0,0.7744,0.0
2000,boundary,145,1.0,0.1024,0.0
2000,boundary,146,1.0,0.6400000000000001,0.0
2000,boundary,147,1.0,0.5476,0.0
2000,boundary,148,1.0,0.5041,0.0
2000,boundary,149,1.0,0.1936,0.0
2000,initial,0,0.8844221105527638,0.0,0.0
2000,initial,1,0.6984924623115578,0.0,0.0
2000,initial,2,0.2814070351758794,0.0,0.0
2000,initial,3,0.035175879396984924,0.0,0.0
2000,initial,4,0.18090452261306533,0.0,0.0
2000,initial,5,0.9597989949748744,0.0,0.0
2000,initial,6,0.4824120603015075,0.0,0.0
2000,initial,7,0.44221105527638194,0.0,0.0
2000,initial,8,0.8743718592964824,0.0,0.0
2000,initial,9,0.9899497487437185,0.0,0.0
2000,initial,10,0.21608040201005024,0.0,0.0
2000,initial,11,1.0,0.0,0.0
2000,initial,12,0.6381909547738693,0.0,0.0
2000,initial,13,0.36683417085427134,0.0,0.0
2000,initial,14,0.4723618090452261,0.0,0.0
2000,initial,15,0.4371859296482412,0.0,0.0
2000,initial,16,0.6482412060301508,0.0,0.0
2000,initial,17,0.34673366834170855,0.0,0.0
2000,initial,18,0.05527638190954774,0.0,0.0
2000,initial,19,0.9195979899497487,0.0,0.0
2000,initial,20,0.9748743718592965,0.0,0.0
2000,initial,21,0.8592964824120602,0.0,0.0
2000,initial,22,0.4723618090452261,0.0,0.0
2000,initial,23,0.18090452261306533,0.0,0.0
2000,initial,24,0.5628140703517588,0.0,0.0
2000,initial,25,0.8894472361809045,0.0,0.0
2000,initial,26,0.7437185929648241,0.0,0.0
2000,initial,27,0.8944723618090452,0.0,0.0
2000,initial,28,0.5577889447236181,0.0,0.0
2000,initial,29,0.7738693467336684,0.0,0.0
2000,initial,30,0.8542713567839196,0.0,0.0
2000,initial,31,0.9849246231155779,0.0,0.0
2000,initial,32,0.4221105527638191,0.0,0.0
2000,initial,33,0.2613065326633166,0.0,0.0
2000,initial,34,0.6030150753768844,0.0,0.0
2000,initial,35,0.4271356783919598,0.0,0.0
2000,initial,36,0.06532663316582915,0.0,0.0
2000,initial,37,0.5175879396984925,0.0,0.0
2000,initial,38,0.964824120603015,0.0,0.0
2000,initial,39,0.010050251256281407,0.0,0.0
2000,initial,40,0.1658291457286432,0.0,0.0
2000,initial,41,0.23115577889447236,0.0,0.0
2000,initial,42,0.7185929648241206,0.0,0.0
2000,initial,43,0.6130653266331658,0.0,0.0
2000,initial,44,0.09045226130653267,0.0,0.0
2000,initial,45,0.6683417085427136,0.0,0.0
2000,initial,46,0.7638190954773869,0.0,0.0
2000,initial,47,0.5226130653266332,0.0,0.0
2000,initial,48,0.06030150753768844,0.0,0.0
2000,initial,49,0.5577889447236181,0.0,0.0
2000,initial,50,0.37185929648241206,0.0,0.0
2000,initial,51,0.9949748743718593,0.0,0.0
2000,initial,52,0.11055276381909548,0.0,0.0
2000,initial,53,0.25125628140703515,0.0,0.0
2000,initial,54,0.5125628140703518,0.0,0.0
2000,initial,55,0.3065326633165829,0.0,0.0
2000,initial,56,0.7085427135678392,0.0,0.0
2000,initial,57,0.11557788944723618,0.0,0.0
2000,initial,58,0.35678391959798994,0.0,0.0
2000,initial,59,0.507537688442211,0.0,0.0
2000,initial,60,0.6331658291457286,0.0,0.0
2000,initial,61,0.7839195979899497,0.0,0.0
2000,initial,62,0.9296482412060302,0.0,0.0
2000,initial,63,0.507537688442211,0.0,0.0
2000,initial,64,0.5577889447236181,0.0,0.0
2000,initial,65,0.12060301507537688,0.0,0.0
2000,initial,66,0.7336683417085427,0.0,0.0
2000,initial,67,0.12562814070351758,0.0,0.0
2000,initial,68,0.7386934673366834,0.0,0.0
2000,initial,69,0.8090452261306532,0.0,0.0
2000,initial,70,0.15075376884422112,0.0,0.0
2000,initial,71,0.09547738693467336,0.0,0.0
2000,initial,72,0.04522613065326633,0.0,0.0
2000,initial,73,0.8241206030150754,0.0,0.0
2000,initial,74,0.864321608040201,0.0,0.0
3000,collocation,0,0.5125628140703518,0.4489000000000001,67
3000,collocation,1,0.8693467336683417,0.04409999999999999,21
3000,collocation,2,0.31155778894472363,0.0036,6
3000,collocation,3,0.8743718592964824,0.3844,62
3000,collocation,4,0.964824120603015,0.31360000000000005,56
3000,collocation,5,0.6582914572864321,0.4624000000000001,68
3000,collocation,6,0.7236180904522613,0.7395999999999999,86
3000,collocation,7,0.5678391959798995,0.24009999999999998,49
3000,collocation,8,0.9899497487437185,0.9603999999999999,98
3000,collocation,9,0.7839195979899497,0.010000000000000002,10
3000,collocation,10,0.44221105527638194,0.0256,16
3000,collocation,11,0.9346733668341709,0.04000000000000001,20
3000,collocation,12,0.7336683417085427,0.07840000000000001,28
3000,collocation,13,0.9195979899497487,0.2601,51
3000,collocation,14,0.32160804020100503,0.3721,61
3000,collocation,15,0.3165829145728643,0.17639999999999997,42
3000,collocation,16,0.5175879396984925,0.028900000000000006,17
3000,collocation,17,0.6180904522613065,0.34809999999999997,59
3000,collocation,18,0.2864321608040201,0.004900000000000001,7
3000,collocation,19,0.8994974874371859,0.016900000000000002,13
3000,collocation,20,0.34673366834170855,0.1521,39
3000,collocation,21,0.11055276381909548,0.8836000000000002,94
3000,collocation,22,0.864321608040201,0.0016,4
3000,collocation,23,0.05025125628140704,0.0025000000000000005,5
3000,collocation,24,0.8391959798994975,0.24009999999999998,49
3000,collocation,25,0.23115577889447236,0.12250000000000003,35
3000,collocation,26,0.6331658291457286,0.7569,87
3000,collocation,27,0.4321608040201005,0.0036,6
3000,collocation,28,0.1457286432160804,0.8649000000000001,93
3000,collocation,29,0.964824120603015,0.12250000000000003,35
3000,collocation,30,0.6633165829145728,0.0016,4
3000,collocation,31,0.18592964824120603,0.7569,87
3000,collocation,32,0.32160804020100503,0.16000000000000003,40
3000,collocation,33,0.24120603015075376,0.6241000000000001,79
3000,collocation,34,0.08040201005025126,0.0004,2
3000,collocation,35,0.34673366834170855,0.8464,92
3000,collocation,36,0.7939698492462312,0.004900000000000001,7
3000,collocation,37,0.2613065326633166,0.4624000000000001,68
3000,collocation,38,0.010050251256281407,0.11560000000000002,34
3000,collocation,39,0.38190954773869346,0.0961,31
3000,collocation,40,0.23618090452261306,0.11560000000000002,34
3000,collocation,41,0.3065326633165829,0.10890000000000001,33
3000,collocation,42,0.19597989949748745,0.4096,64
3000,collocation,43,0.5477386934673367,0.0729,27
3000,collocation,44,0.457286432160804,0.6724000000000001,82
3000,collocation,45,0.21105527638190955,0.0025000000000000005,5
3000,collocation,46,0.6130653266331658,0.22090000000000004,47
3000,collocation,47,0.8693467336683417,0.36,60
3000,collocation,48,0.35175879396984927,0.0144,12
3000,collocation,49,0.8241206030150754,0.5328999999999999,73
3000,collocation,50,0.02512562814070352,0.0004,2
3000,collocation,51,0.6733668341708543,0.8464,92
3000,collocation,52,0.8140703517587939,0.0225,15
3000,collocation,53,0.914572864321608,0.06760000000000001,26
3000,collocation,54,0.271356783919598,0.81,90
3000,collocation,55,0.864321608040201,0.5184,72
3000,collocation,56,0.5778894472361809,0.81,90
3000,collocation,57,0.8442211055276382,0.7744,88
3000,collocation,58,0.2964824120603015,0.1936,44
3000,collocation,59,0.7185929648241206,0.9603999999999999,98
3000,collocation,60,0.8693467336683417,0.6561000000000001,81
3000,collocation,61,0.37185929648241206,0.0121,11
3000,collocation,62,0.23115577889447236,0.0016,4
3000,collocation,63,0.1658291457286432,0.9801,99
3000,collocation,64,0.05527638190954774,0.1521,39
3000,collocation,65,0.8140703517587939,0.31360000000000005,56
3000,collocation,66,0.6582914572864321,0.2304,48
3000,collocation,67,0.9346733668341709,0.7055999999999999,84
3000,collocation,68,0.9698492462311558,0.016900000000000002,13
3000,collocation,69,0.7537688442211056,0.8281000000000001,91
3000,collocation,70,0.7437185929648241,0.028900000000000006,17
3000,collocation,71,0.8844221105527638,0.2025,45
3000,collocation,72,0.9396984924623115,0.4900000000000001,70
3000,collocation,73,0.47738693467336685,0.04000000000000001,20
3000,collocation,74,0.23618090452261306,0.0121,11
3000,collocation,75,0.04020100502512563,0.5776,76
3000,collocation,76,0.40703517587939697,0.04000000000000001,20
3000,collocation,77,0.6834170854271356,0.6561000000000001,81
3000,collocation,78,0.31155778894472363,0.5328999999999999,73
3000,collocation,79,0.6783919597989949,0.0004,2
3000,collocation,80,0.005025125628140704,0.4761000000000001,69
3000,collocation,81,0.949748743718593,0.5776,76
3000,collocation,82,0.5226130653266332,0.06760000000000001,26
3000,collocation,83,0.20603015075376885,0.0144,12
3000,collocation,84,0.5577889447236181,0.0576,24
3000,collocation,85,0.4723618090452261,0.42250000000000004,65
3000,collocation,86,0.7989949748743719,0.4624000000000001,68
3000,collocation,87,0.4321608040201005,0.18489999999999998,43
3000,collocation,88,0.35175879396984927,0.5184,72
3000,collocation,89,0.5477386934673367,0.2304,48
3000,collocation,90,0.40703517587939697,0.81,90
3000,collocation,91,0.8140703517587939,0.0036,6
3000,collocation,92,0.7989949748743719,0.25,50
3000,collocation,93,0.22110552763819097,0.0841,29
3000,collocation,94,0.5577889447236181,0.0144,12
3000,collocation,95,0.18592964824120603,0.10890000000000001,33
3000,collocation,96,0.3165829145728643,0.0529,23
3000,collocation,97,0.7889447236180904,0.004900000000000001,7
3000,collocation,98,0.32663316582914576,0.1024,32
3000,collocation,99,0.1457286432160804,0.5184,72
3000,collocation,100,0.6633165829145728,0.81,90
3000,collocation,101,0.5879396984924623,0.0025000000000000005,5
3000,collocation,102,0.3417085427135678,0.1296,36
3000,collocation,103,0.6633165829145728,0.36,60
3000,collocation,104,0.3869346733668342,0.1369,37
3000,collocation,105,0.1457286432160804,0.1521,39
3000,collocation,106,0.507537688442211,0.0256,16
3000,collocation,107,0.6683417085427136,0.24009999999999998,49
3000,collocation,108,0.22613065326633167,0.4761000000000001,69
3000,collocation,109,0.49748743718592964,0.09,30
3000,collocation,110,0.7236180904522613,0.1521,39
3000,collocation,111,0.5025125628140703,0.24009999999999998,49
3000,collocation,112,0.8994974874371859,0.4761000000000001,69
3000,collocation,113,0.2562814070351759,0.25,50
3000,collocation,114,0.3316582914572864,0.4096,64
3000,collocation,115,0.4321608040201005,0.019600000000000003,14
3000,collocation,116,0.40703517587939697,0.9216,96
3000,collocation,117,0.035175879396984924,0.3364,58
3000,collocation,118,0.32663316582914576,0.0009,3
3000,collocation,119,0.9949748743718593,0.7569,87
3000,collocation,120,0.9246231155778895,0.0576,24
3000,collocation,121,0.06532663316582915,0.1024,32
3000,collocation,122,0.48743718592964824,1.0,100
3000,collocation,123,0.7738693467336684,0.0324,18
3000,collocation,124,0.7085427135678392,0.8464,92
3000,collocation,125,0.15577889447236182,0.5328999999999999,73
3000,collocation,126,0.45226130653266333,0.0576,24
3000,collocation,127,0.3768844221105528,0.31360000000000005,56
3000,collocation,128,0.44221105527638194,0.0961,31
3000,collocation,129,0.12562814070351758,0.04409999999999999,21
3000,collocation,130,0.864321608040201,0.5328999999999999,73
3000,collocation,131,0.6030150753768844,0.0025000000000000005,5
3000,collocation,132,0.8894472361809045,0.2116,46
3000,collocation,133,0.33668341708542715,0.11560000000000002,34
3000,collocation,134,0.3768844221105528,0.0256,16
3000,collocation,135,0.6432160804020101,0.43560000000000004,66
3000,collocation,136,0.4321608040201005,0.43560000000000004,66
3000,collocation,137,0.24623115577889448,0.0625,25
3000,collocation,138,0.035175879396984924,0.18489999999999998,43
3000,collocation,139,0.33668341708542715,0.0016,4
3000,collocation,140,0.12060301507537688,0.3249000000000001,57
3000,collocation,141,0.02512562814070352,0.6400000000000001,80
3000,collocation,142,0.6130653266331658,0.0064,8
3000,collocation,143,0.6633165829145728,0.7921,89
3000,collocation,144,0.7638190954773869,0.0729,27
3000,collocation,145,0.11557788944723618,0.04000000000000001,20
3000,collocation,146,0.8241206030150754,0.6241000000000001,79
3000,collocation,147,0.04020100502512563,0.36,60
3000,collocation,148,0.5979899497487438,0.17639999999999997,42
3000,collocation,149,0.7537688442211056,0.2304,48
3000,boundary,0,0.0,0.4489000000000001,0.0
3000,boundary,1,0.0,0.0324,0.0
3000,boundary,2,0.0,0.6724000000000001,0.0
3000,boundary,3,0.0,0.2025,0.0
3000,boundary,4,0.0,0.2025,0.0
3000,boundary,5,0.0,0.5625,0.0
3000,boundary,6,0.0,0.5041,0.0
3000,boundary,7,0.0,0.0484,0.0
3000,boundary,8,0.0,0.31360000000000005,0.0
3000,boundary,9,0.0,0.39690000000000003,0.0
3000,boundary,10,0.0,0.0004,0.0
3000,boundary,11,0.0,0.09,0.0
3000,boundary,12,0.0,0.11560000000000002,0.0
3000,boundary,13,0.0,0.0036,0.0
3000,boundary,14,0.0,0.16000000000000003,0.0
3000,boundary,15,0.0,0.016900000000000002,0.0
3000,boundary,16,0.0,0.8836000000000002,0.0
3000,boundary,17,0.0,0.04409999999999999,0.0
3000,boundary,18,0.0,0.12250000000000003,0.0
3000,boundary,19,0.0,0.24009999999999998,0.0
3000,boundary,20,0.0,0.25,0.0
3000,boundary,21,0.0,0.7224999999999999,0.0
3000,boundary,22,0.0,0.0256,0.0
3000,boundary,23,0.0,0.2916,0.0
3000,boundary,24,0.0,0.8464,0.0
3000,boundary,25,0.0,0.5776,0.0
3000,boundary,26,0.0,0.9216,0.0
3000,boundary,27,0.0,0.6400000000000001,0.0
3000,boundary,28,0.0,0.7055999999999999,0.0
3000,boundary,29,0.0,0.0529,0.0
3000,boundary,30,0.0,1.0,0.0
3000,boundary,31,0.0,0.3721,0.0
3000,boundary,32,0.0,0.0841,0.0
3000,boundary,33,0.0,0.6400000000000001,0.0
3000,boundary,34,0.0,0.016900000000000002,0.0
3000,boundary,35,0.0,0.4624000000000001,0.0
3000,boundary,36,0.0,0.0729,0.0
3000,boundary,37,0.0,0.019600000000000003,0.0
3000,boundary,38,0.0,0.0016,0.0
3000,boundary,39,0.0,0.5476,0.0
3000,boundary,40,0.0,0.0036,0.0
3000,boundary,41,0.0,0.004900000000000001,0.0
3000,boundary,42,0.0,0.5184,0.0
3000,boundary,43,0.0,0.6561000000000001,0.0
3000,boundary,44,0.0,0.7744,0.0
3000,boundary,45,0.0,0.5476,0.0
3000,boundary,46,0.0,0.9603999999999999,0.0
3000,boundary,47,0.0,0.028900000000000006,0.0
3000,boundary,48,0.0,0.34809999999999997,0.0
3000,boundary,49,0.0,0.11560000000000002,0.0
3000,boundary,50,0.0,0.0064,0.0
3000,boundary,51,0.0,0.0841,0.0
3000,boundary,52,0.0,0.9216,0.0
3000,boundary,53,0.0,0.30250000000000005,0.0
3000,boundary,54,0.0,0.39690000000000003,0.0
3000,boundary,55,0.0,0.2916,0.0
3000,boundary,56,0.0,0.17639999999999997,0.0
3000,boundary,57,0.0,0.0081,0.0
3000,boundary,58,0.0,0.9603999999999999,0.0
3000,boundary,59,0.0,0.3721,0.0
3000,boundary,60,0.0,0.0841,0.0
3000,boundary,61,0.0,0.10890000000000001,0.0
3000,boundary,62,0.0,0.1369,0.0
3000,boundary,63,0.0,0.9216,0.0
3000,boundary,64,0.0,0.9603999999999999,0.0
3000,boundary,65,0.0,0.0529,0.0
3000,boundary,66,0.0,0.04000000000000001,0.0
3000,boundary,67,0.0,0.6889000000000001,0.0
3000,boundary,68,0.0,0.5929,0.0
3000,boundary,69,0.0,0.27040000000000003,0.0
3000,boundary,70,0.0,0.028900000000000006,0.0
3000,boundary,71,0.0,0.5184,0.0
3000,boundary,72,0.0,0.9603999999999999,0.0
3000,boundary,73,0.0,0.004900000000000001,0.0
3000,boundary,74,0.0,0.0256,0.0
3000,boundary,75,1.0,0.4489000000000001,0.0
3000,boundary,76,1.0,0.0324,0.0
3000,boundary,77,1.0,0.6724000000000001,0.0
3000,boundary,78,1.0,0.2025,0.0
3000,boundary,79,1.0,0.2025,0.0
3000,boundary,80,1.0,0.5625,0.0
3000,boundary,81,1.0,0.5041,0.0
3000,boundary,82,1.0,0.0484,0.0
3000,boundary,83,1.0,0.31360000000000005,0.0
3000,boundary,84,1.0,0.39690000000000003,0.0
3000,boundary,85,1.0,0.0004,0.0
3000,boundary,86,1.0,0.09,0.0
3000,boundary,87,1.0,0.11560000000000002,0.0
3000,boundary,88,1.0,0.0036,0.0
3000,boundary,89,1.0,0.16000000000000003,0.0
3000,boundary,90,1.0,0.016900000000000002,0.0
3000,boundary,91,1.0,0.8836000000000002,0.0
3000,boundary,92,1.0,0.04409999999999999,0.0
3000,boundary,93,1.0,0.12250000000000003,0.0
3000,boundary,94,1.0,0.24009999999999998,0.0
3000,boundary,95,1.0,0.25,0.0
3000,boundary,96,1.0,0.7224999999999999,0.0
3000,boundary,97,1.0,0.0256,0.0
3000,boundary,98,1.0,0.2916,0.0
3000,boundary,99,1.0,0.8464,0.0
3000,boundary,100,1.0,0.5776,0.0
3000,boundary,101,1.0,0.9216,0.0
3000,boundary,102,1.0,0.6400000000000001,0.0
3000,boundary,103,1.0,0.7055999999999999,0.0
3000,boundary,104,1.0,0.0529,0.0
3000,boundary,105,1.0,1.0,0.0
3000,boundary,106,1.0,0.3721,0.0
3000,boundary,107,1.0,0.0841,0.0
3000,boundary,108,1.0,0.6400000000000001,0.0
3000,boundary,109,1.0,0.016900000000000002,0.0
3000,boundary,110,1.0,0.4624000000000001,0.0
3000,boundary,111,1.0,0.0729,0.0
3000,boundary,112,1.0,0.019600000000000003,0.0
3000,boundary,113,1.0,0.0016,0.0
3000,boundary,114,1.0,0.5476,0.0
3000,boundary,115,1.0,0.0036,0.0
3000,boundary,116,1.0,0.004900000000000001,0.0
3000,boundary,117,1.0,0.5184,0.0
3000,boundary,118,1.0,0.6561000000000001,0.0
3000,boundary,119,1.0,0.7744,0.0
3000,boundary,120,1.0,0.5476,0.0
3000,boundary,121,1.0,0.9603999999999999,0.0
3000,boundary,122,1.0,0.028900000000000006,0.0
3000,boundary,123,1.0,0.34809999999999997,0.0
3000,boundary,124,1.0,0.11560000000000002,0.0
3000,boundary,125,1.0,0.0064,0.0
3000,boundary,126,1.0,0.0841,0.0
3000,boundary,127,1.0,0.9216,0.0
3000,boundary,128,1.0,0.30250000000000005,0.0
3000,boundary,129,1.0,0.39690000000000003,0.0
3000,boundary,130,1.0,0.2916,0.0
3000,boundary,131,1.0,0.17639999999999997,0.0
3000,boundary,132,1.0,0.0081,0.0
3000,boundary,133,1.0,0.9603999999999999,0.0
3000,boundary,134,1.0,0.3721,0.0
3000,boundary,135,1.0,0.0841,0.0
3000,boundary,136,1.0,0.10890000000000001,0.0
3000,boundary,137,1.0,0.1369,0.0
3000,boundary,138,1.0,0.9216,0.0
3000,boundary,139,1.0,0.9603999999999999,0.0
3000,boundary,140,1.0,0.0529,0.0
3000,boundary,141,1.0,0.04000000000000001,0.0
3000,boundary,142,1.0,0.6889000000000001,0.0
3000,boundary,143,1.0,0.5929,0.0
3000,boundary,144,1.0,0.27040000000000003,0.0
3000,boundary,145,1.0,0.028900000000000006,0.0
3000,boundary,146,1.0,0.5184,0.0
3000,boundary,147,1.0,0.9603999999999999,0.0
3000,boundary,148,1.0,0.004900000000000001,0.0
3000,boundary,149,1.0,0.0256,0.0
3000,initial,0,0.7135678391959799,0.0,0.0
3000,initial,1,0.964824120603015,0.0,0.0
3000,initial,2,0.457286432160804,0.0,0.0
3000,initial,3,0.35678391959798994,0.0,0.0
3000,initial,4,0.6030150753768844,0.0,0.0
3000,initial,5,0.6130653266331658,0.0,0.0
3000,initial,6,0.09547738693467336,0.0,0.0
3000,initial,7,0.7939698492462312,0.0,0.0
3000,initial,8,0.4623115577889447,0.0,0.0
3000,initial,9,0.035175879396984924,0.0,0.0
3000,initial,10,0.21608040201005024,0.0,0.0
3000,initial,11,1.0,0.0,0.0
3000,initial,12,0.3165829145728643,0.0,0.0
3000,initial,13,0.542713567839196,0.0,0.0
3000,initial,14,0.7236180904522613,0.0,0.0
3000,initial,15,0.6733668341708543,0.0,0.0
3000,initial,16,0.7638190954773869,0.0,0.0
3000,initial,17,0.4623115577889447,0.0,0.0
3000,initial,18,0.6482412060301508,0.0,0.0
3000,initial,19,0.8844221105527638,0.0,0.0
3000,initial,20,0.32663316582914576,0.0,0.0
3000,initial,21,0.1457286432160804,0.0,0.0
3000,initial,22,0.7587939698492462,0.0,0.0
3000,initial,23,0.34673366834170855,0.0,0.0
3000,initial,24,0.44221105527638194,0.0,0.0
3000,initial,25,0.5025125628140703,0.0,0.0
3000,initial,26,0.36683417085427134,0.0,0.0
3000,initial,27,0.21105527638190955,0.0,0.0
3000,initial,28,0.271356783919598,0.0,0.0
3000,initial,29,0.8341708542713567,0.0,0.0
3000,initial,30,0.06532663316582915,0.0,0.0
3000,initial,31,0.9748743718592965,0.0,0.0
3000,initial,32,0.9095477386934674,0.0,0.0
3000,initial,33,0.12060301507537688,0.0,0.0
3000,initial,34,0.11055276381909548,0.0,0.0
3000,initial,35,0.5678391959798995,0.0,0.0
3000,initial,36,0.08040201005025126,0.0,0.0
3000,initial,37,0.06030150753768844,0.0,0.0
3000,initial,38,0.7939698492462312,0.0,0.0
3000,initial,39,0.04522613065326633,0.0,0.0
3000,initial,40,0.23618090452261306,0.0,0.0
3000,initial,41,0.5829145728643216,0.0,0.0
3000,initial,42,0.6683417085427136,0.0,0.0
3000,initial,43,0.3768844221105528,0.0,0.0
3000,initial,44,0.35175879396984927,0.0,0.0
3000,initial,45,0.457286432160804,0.0,0.0
3000,initial,46,0.05527638190954774,0.0,0.0
3000,initial,47,0.4020100502512563,0.0,0.0
3000,initial,48,0.36683417085427134,0.0,0.0
3000,initial,49,0.24623115577889448,0.0,0.0
3000,initial,50,0.22110552763819097,0.0,0.0
3000,initial,51,0.7035175879396985,0.0,0.0
3000,initial,52,0.49748743718592964,0.0,0.0
3000,initial,53,0.8291457286432161,0.0,0.0
3000,initial,54,0.36683417085427134,0.0,0.0
3000,initial,55,0.36683417085427134,0.0,0.0
3000,initial,56,0.8140703517587939,0.0,0.0
3000,initial,57,0.6130653266331658,0.0,0.0
3000,initial,58,0.6432160804020101,0.0,0.0
3000,initial,59,0.7537688442211056,0.0,0.0
3000,initial,60,0.23115577889447236,0.0,0.0
3000,initial,61,0.8291457286432161,0.0,0.0
3000,initial,62,0.10050251256281408,0.0,0.0
3000,initial,63,0.8693467336683417,0.0,0.0
3000,initial,64,0.7035175879396985,0.0,0.0
3000,initial,65,0.5577889447236181,0.0,0.0
3000,initial,66,0.38190954773869346,0.0,0.0
3000,initial,67,0.2964824120603015,0.0,0.0
3000,initial,68,0.3165829145728643,0.0,0.0
3000,initial,69,0.35175879396984927,0.0,0.0
3000,initial,70,0.04522613065326633,0.0,0.0
3000,initial,71,0.24623115577889448,0.0,0.0
3000,initial,72,0.32160804020100503,0.0,0.0
3000,initial,73,0.9045226130653267,0.0,0.0
3000,initial,74,0.01507537688442211,0.0,0.0
4000,collocation,0,0.135678391959799,0.1296,36
4000,collocation,1,0.5025125628140703,0.2304,48
4000,collocation,2,0.271356783919598,0.0036,6
4000,collocation,3,0.12562814070351758,0.07840000000000001,28
4000,collocation,4,0.04020100502512563,0.16000000000000003,40
4000,collocation,5,0.4371859296482412,0.6889000000000001,83
4000,collocation,6,0.20100502512562815,0.6724000000000001,82
4000,collocation,7,0.4472361809045226,0.5184,72
4000,collocation,8,0.7989949748743719,0.0961,31
4000,collocation,9,0.04020100502512563,0.5328999999999999,73
4000,collocation,10,0.30150753768844224,0.9409,97
4000,collocation,11,0.06532663316582915,0.3364,58
4000,collocation,12,0.8542713567839196,0.0361,19
4000,collocation,13,0.8793969849246231,0.6561000000000001,81
4000,collocation,14,0.6231155778894473,0.25,50
4000,collocation,15,0.6331658291457286,0.81,90
4000,collocation,16,0.2663316582914573,0.5328999999999999,73
4000,collocation,17,0.9597989949748744,0.1024,32
4000,collocation,18,0.3969849246231156,0.81,90
4000,collocation,19,0.20100502512562815,0.16000000000000003,40
4000,collocation,20,0.5477386934673367,0.8836000000000002,94
4000,collocation,21,0.9849246231155779,0.3364,58
4000,collocation,22,0.7688442211055276,0.3844,62
4000,collocation,23,0.592964824120603,0.004900000000000001,7
4000,collocation,24,0.06030150753768844,0.5328999999999999,73
4000,collocation,25,0.21105527638190955,0.1296,36
4000,collocation,26,0.6884422110552764,0.1369,37
4000,collocation,27,0.9949748743718593,0.028900000000000006,17
4000,collocation,28,0.20603015075376885,0.9409,97
4000,collocation,29,0.3869346733668342,1.0,100
4000,collocation,30,0.25125628140703515,0.24009999999999998,49
4000,collocation,31,0.10050251256281408,0.9801,99
4000,collocation,32,0.864321608040201,0.17639999999999997,42
4000,collocation,33,0.5477386934673367,0.04409999999999999,21
4000,collocation,34,0.5326633165829145,0.5625,75
4000,collocation,35,0.7688442211055276,0.5776,76
4000,collocation,36,0.4824120603015075,0.5929,77
4000,collocation,37,0.2613065326633166,0.0121,11
4000,collocation,38,0.09045226130653267,0.2916,54
4000,collocation,39,0.7688442211055276,0.9603999999999999,98
4000,collocation,40,0.010050251256281407,0.1521,39
4000,collocation,41,0.8241206030150754,0.3364,58
4000,collocation,42,0.592964824120603,0.3844,62
4000,collocation,43,0.3316582914572864,0.5041,71
4000,collocation,44,0.7386934673366834,0.5041,71
4000,collocation,45,0.7085427135678392,0.8649000000000001,93
4000,collocation,46,0.6984924623115578,0.0324,18
4000,collocation,47,0.9296482412060302,0.0121,11
4000,collocation,48,0.22613065326633167,0.0729,27
4000,collocation,49,0.32663316582914576,0.004900000000000001,7
4000,collocation,50,0.5678391959798995,0.0841,29
4000,collocation,51,0.11557788944723618,0.31360000000000005,56
4000,collocation,52,0.15075376884422112,0.5625,75
4000,collocation,53,0.6884422110552764,0.16810000000000003,41
4000,collocation,54,0.18592964824120603,0.3721,61
4000,collocation,55,0.8944723618090452,0.42250000000000004,65
4000,collocation,56,0.5879396984924623,0.27040000000000003,52
4000,collocation,57,0.949748743718593,0.0361,19
4000,collocation,58,0.6934673366834171,0.0625,25
4000,collocation,59,0.135678391959799,0.2116,46
4000,collocation,60,0.44221105527638194,0.7055999999999999,84
4000,collocation,61,0.5527638190954773,0.3721,61
4000,collocation,62,0.6532663316582914,0.7395999999999999,86
